Issue code,Issue name,Market type,Company category,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
"0120G0","Samyang Biopharm","KOSPI",,"108300","-10500","-8.84","120200","120200","105600","109208","12102905700","805304721000","7435870"
"036670","Samyang KCI","KOSDAQ","Blue chip company","5920","-190","-3.11","6120","6130","5920","9014","54124720","66718400000","11270000"
"003230","SamyangFood","KOSPI",,"1273000","-43000","-3.27","1309000","1326000","1261000","54410","69737321500","9589528095000","7533015"
"002170","SamyangTongsang","KOSPI",,"59500","-200","-0.34","60200","61400","59500","5143","311418950","178500000000","3000000"
"005680","SamyoungElec","KOSPI",,"15570","10","0.06","16100","16310","15380","95605","1499378375","311400000000","20000000"
"065570","Samyung ENC","KOSDAQ","Issues for administration(none market division)","764","0","0.00","0","0","0","0","0","12295692232","16093838"
"002810","SamyungTrdg","KOSPI",,"18950","0","0.00","19210","19210","18600","31983","601592980","349948664600","18466948"
"419120","Sandoll","KOSDAQ","Enterprise of middle standing","3960","-190","-4.58","4120","4180","3960","90778","367068840","58284713520","14718362"
"042940","Sangji Construction","KOSDAQ","Enterprise of middle standing","7950","-630","-7.34","8670","8750","7870","73727","599318705","54288260400","6828712"
"038540","Sangsangin","KOSDAQ","Enterprise of middle standing","2115","-70","-3.20","2205","2210","2095","124475","265138990","117019381995","55328313"
"452670","Sangsangin SPAC IV","KOSDAQ","Issues for administration(none market division)","2100","0","0.00","2097","2100","2095","61020","128138643","10962000000","5220000"
"263810","Sangshin Electronics","KOSDAQ","Enterprise of middle standing","2850","-20","-0.70","2870","2885","2710","79197","220391783","45385751250","15924825"
"143240","Saramin","KOSDAQ","Blue chip company","16620","-220","-1.31","16710","16900","16490","29166","484961095","194607951060","11709263"
"223310","Satoshi","KOSDAQ","Enterprise of middle standing","1480","-56","-3.65","1570","1570","1480","44302","66488392","38514356720","26023214"
"148150","Se Gyung Hi Tech","KOSDAQ","Blue chip company","4255","-205","-4.60","4460","4505","4210","93945","406482686","151234690590","35542818"
"396300","SeA Mechanics","KOSDAQ","Blue chip company","3460","-230","-6.23","3790","3790","3450","252882","902114315","91653670000","26489500"
"003030","SeAH Steel Holdings","KOSPI",,"227000","7000","3.18","210000","245500","204500","112086","25114510750","940156139000","4141657"
"107600","Sebitchem","KOSDAQ","Venture business","24900","-1400","-5.32","26600","27750","24700","47888","1259365950","140188344600","5630054"
"418250","SecuLetter","KOSDAQ","Issues for administration(none market division)","6550","0","0.00","0","0","0","0","0","47629012750","7271605"
"490470","SemiFive","KOSDAQ","New growth company","23250","-1750","-7.00","25200","25400","22850","593080","14175192375","787217100000","33858800"
"017510","SemyungElec","KOSDAQ","Enterprise of middle standing","8770","-590","-6.30","9410","9480","8650","293439","2632670825","133707420000","15246000"
"006730","Seobu T&D","KOSDAQ","Blue chip company","12940","-710","-5.20","13660","13700","12820","685644","8962365325","840154383620","64926923"
"011370","Seohan","KOSDAQ","Blue chip company","1011","-33","-3.16","1034","1062","1006","330617","338395192","102004708515","100894865"
"065710","Seoho","KOSDAQ","Enterprise of middle standing","41950","-2250","-5.09","44200","44400","41700","16434","698189050","216042500000","5150000"
"007610","SeondoElec","KOSPI",,"3000","0","0.00","0","0","0","0","0","54000000000","18000000"
"079650","Seosan","KOSDAQ","Enterprise of middle standing","1444","-52","-3.48","1495","1495","1442","19490","28481028","28880000000","20000000"
"038070","SeouLin","KOSDAQ","Blue chip company","6100","-150","-2.40","6250","6320","6000","73371","447543245","55514123600","9100676"
"063170","Seoul Auction","KOSDAQ","Enterprise of middle standing","7000","-590","-7.77","7590","7600","6890","177340","1257738355","124419869000","17774267"
"017390","SeoulCtyGas","KOSPI",,"61600","-1700","-2.69","63500","64800","61000","8539","533837850","304920000000","4950000"
"004410","SeoulFoodInd","KOSPI",,"172","-7","-3.91","182","185","169","15731756","2770447726","67862623392","394550136"
"004415","SeoulFoodInd(1P)","KOSPI",,"1158","-21","-1.78","1192","1192","1157","4517","5335478","2575971000","2224500"
"021050","Seowon","KOSPI",,"1175","-58","-4.70","1235","1247","1166","402756","485775384","55782643250","47474590"
"267080","Sevenbrau","KONEX","General Company-Division","486","0","0.00","0","0","0","0","0","5769504288","11871408"
"234100","Sewon","KOSDAQ","Blue chip company","1000","-31","-3.01","1047","1047","995","373719","377770388","70980534000","70980534"
"024830","SewonCorp","KOSDAQ","Blue chip company","11220","-330","-2.86","12000","12000","10720","1914","21348810","93687000000","8350000"
"021820","SewonPrecsnInd","KOSPI",,"14050","-830","-5.58","15100","15480","13910","29832","427719130","140500000000","10000000"
"013000","Sewooglobal","KOSPI",,"1228","18","1.49","1249","1317","1186","933017","1166087419","35249778068","28705031"
"378800","Shaperon","KOSDAQ","New growth company","1645","-137","-7.69","1782","1828","1626","1006886","1708927805","76069785995","46243031"
"187270","Shin Hwa Contech","KOSDAQ","Venture business","3395","-200","-5.56","3630","3630","3395","39944","138785629","34438353775","10143845"
"016590","ShindaeyangPapr","KOSPI",,"12640","-50","-0.39","12690","13060","12330","137141","1731726025","509364444800","40297820"
"452980","Shinhan 11th SPAC","KOSDAQ","Issues for administration(none market division)","2095","0","0.00","2095","2100","2090","159782","334808476","39605975000","18905000"
"474660","Shinhan 12th SPAC","KOSDAQ","SPAC(none market division)","2045","-10","-0.49","2055","2055","2045","21485","44010995","11288400000","5520000"
"474930","Shinhan 13th SPAC","KOSDAQ","SPAC(none market division)","2105","-5","-0.24","2125","2125","2105","3473","7323195","7620100000","3620000"
"487360","Shinhan 14th SPAC","KOSDAQ","SPAC(none market division)","2055","-5","-0.24","2055","2055","2040","25226","51740374","11590200000","5640000"
"487830","Shinhan 15th SPAC","KOSDAQ","SPAC(none market division)","2050","-20","-0.97","2070","2070","2050","2222","4557280","8917500000","4350000"
"496070","Shinhan 16th SPAC","KOSDAQ","SPAC(none market division)","2020","-5","-0.25","2025","2030","2020","13834","27973754","11352400000","5620000"
"0130D0","Shinhan 17th SPAC","KOSDAQ","SPAC(none market division)","1996","-49","-2.40","2040","2040","1990","2159438","4308251341","10658640000","5340000"
"293940","Shinhan Alpha REIT","KOSPI",,"5710","40","0.71","5700","5740","5630","114560","650833645","690568102330","120940123"
"481850","Shinhan GA REIT","KOSPI",,"1094","-13","-1.17","1112","1113","1079","36176","39685703","47564564416","43477664"
"055550","ShinhanGroup","KOSPI",,"91700","-1600","-1.71","95000","97300","90800","1038396","96775523100","43525804903700","474654361"
"004080","Shinhung","KOSPI",,"13990","80","0.58","13870","13990","13790","2721","37797930","131506000000","9400000"
"012790","Shinil Pharm","KOSDAQ","Blue chip company","5940","-120","-1.98","6090","6110","5840","42396","252360065","71199305100","11986415"
"019170","ShinpoongPharm","KOSPI",,"10260","-640","-5.87","10920","11060","10160","102861","1079239040","543625997400","52984990"
"019175","ShinpoongPharm(1P)","KOSPI",,"16000","-640","-3.85","16890","16890","16000","1143","18646450","35200000000","2200000"
"004170","Shinsegae","KOSPI",,"307000","-9500","-3.00","316500","323000","304500","43861","13653304250","2961070567000","9645181"
"416180","Shinsung ST","KOSDAQ","Venture business","32800","-1500","-4.37","35300","35300","32350","47464","1592259250","296504718400","9039778"
"009270","Shinwon","KOSPI",,"1291","-65","-4.79","1381","1381","1283","651097","852029301","148168577363","114770393"
"017000","ShinwonConst","KOSDAQ","Blue chip company","2905","-165","-5.37","3070","3070","2900","114586","337411320","33895618435","11668027"
"001720","ShinyoungSecu","KOSPI",,"185600","-13000","-6.55","198600","201500","184800","23033","4367164850","3051264000000","16440000"
"005800","ShinyoungWacoal","KOSPI",,"14900","-530","-3.43","15380","15510","14760","9616","144841690","134100000000","9000000"
"134790","Sidiz","KOSPI",,"19470","220","1.14","19320","19580","19100","2605","50220890","38940000000","2000000"
"429270","Sigetronics","KOSDAQ","New growth company","4735","-150","-3.07","4950","5550","4720","404572","2062513155","30537108785","6449231"
"033170","Signetics","KOSDAQ","Enterprise of middle standing","704","-25","-3.43","730","749","689","400004","282939342","60352736576","85728319"
"257720","Silicon2","KOSDAQ","Blue chip company","39150","-850","-2.13","40650","41550","38500","668856","26588583550","2394880198200","61171908"
"004970","Silla","KOSPI",,"9520","20","0.21","9500","9650","9340","36681","347781440","152320000000","16000000"
"215600","SillaJen","KOSDAQ","Enterprise of middle standing","3730","-210","-5.33","3940","4085","3655","1904052","7278386174","515224288280","138129836"
"001000","SillaTextile","KOSDAQ","Enterprise of middle standing","1822","-107","-5.55","1960","1980","1771","48372","91165223","44233677880","24277540"
"444530","Simplatform","KOSDAQ","New growth company","7130","-780","-9.86","7950","8070","7030","56927","417798020","45612199990","6397223"
"424960","Smart Radar System","KOSDAQ","New growth company","6490","-440","-6.35","7000","7030","6410","72142","483052570","106988363900","16485110"
"215090","SolDefense","KOSDAQ","Enterprise of middle standing","2675","-105","-3.78","2800","2840","2640","175203","477312001","61941393175","23155661"
"050890","Solid","KOSDAQ","Blue chip company","15070","500","3.43","14820","15560","14370","17622873","265092195895","915600967380","60756534"
"336370","Solus Advanced Materials","KOSPI",,"9090","-160","-1.73","9530","9810","8960","587792","5511796355","638275656960","70217344"
"33637K","Solus Advanced Materials(1P)","KOSPI",,"2040","30","1.49","2040","2070","1997","79030","161203717","34493882640","16908766"
"33637L","Solus Advanced Materials(2PB)","KOSPI",,"3380","10","0.30","3425","3450","3320","5409","18315425","12770640480","3778296"
"004430","SongwonInd","KOSPI",,"8910","-250","-2.73","9160","9220","8890","98421","887731925","213840000000","24000000"
"126720","Soosan Industries","KOSPI",,"25850","-1650","-6.00","27600","27700","25350","109761","2856907925","369293100000","14286000"
"084180","Soosung Webtoon","KOSDAQ","Enterprise of middle standing","1500","-158","-9.53","1658","1658","1492","239391","369973550","27111424500","18074283"
"357780","Soulbrain","KOSDAQ GLOBAL","Blue chip company","375000","-21000","-5.30","392500","401000","368000","45474","17288432250","2916962250000","7778566"
"036830","Soulbrain Holdings","KOSDAQ GLOBAL","Blue chip company","47100","-1900","-3.88","49400","50700","45700","56796","2733940675","965737505100","20503981"
"013810","Speco","KOSDAQ","Enterprise of middle standing","2835","60","2.16","2785","3195","2775","4076683","12110278425","41548257450","14655470"
"347700","Sphere","KOSDAQ","New growth company","46200","-3000","-6.10","52800","52800","44000","1933996","91967905050","2278615785600","49320688"
"192440","Spigen Korea","KOSDAQ","Blue chip company","24500","150","0.62","24250","25300","24250","27469","683398925","152300893500","6216363"
"330730","Stonebridge Ventures","KOSDAQ","Enterprise of middle standing","5850","-330","-5.34","6120","6230","5720","99850","591670320","106574305500","18217830"
"352090","Stormtec","KOSDAQ","Enterprise of middle standing","3605","5","0.14","3625","3625","3520","65185","232201965","96877157790","26872998"
"253450","Studio Dragon","KOSDAQ GLOBAL","Blue chip company","35350","-1350","-3.68","36600","37200","34750","106875","3822445000","1062567904300","30058498"
"415380","Studio Samick","KOSDAQ","Enterprise of middle standing","2045","-30","-1.45","2070","2120","1994","37449","76745739","23400883875","11442975"
"294630","SuNAM","KOSDAQ","New growth company","3725","-290","-7.22","4030","4145","3710","529691","2042240388","98214538275","26366319"
"253840","Sugentech","KOSDAQ","Venture business","4510","-260","-5.45","4795","4835","4495","130311","596584291","75511832000","16743200"
"357550","Sukgyung","KOSDAQ","New growth company","50300","-2000","-3.82","53500","53500","49800","5514","279462600","274386500000","5455000"
"067370","SunBio","KOSDAQ","New growth company","5060","-170","-3.25","5230","5280","5050","14791","76560500","61699388300","12193555"
"365340","SungEel HiTech","KOSDAQ","New growth company","59500","-800","-1.33","60900","63700","58500","104559","6389990800","730225709500","12272701"
"014910","SungmoonElec","KOSPI",,"1509","-174","-10.34","1710","1710","1437","980261","1484053382","33893626365","22460985"
"014915","SungmoonElec(1P)","KOSPI",,"4210","-170","-3.88","4380","4380","4200","1023","4339050","2526000000","600000"
"004980","SungshinCement","KOSPI",,"9050","-370","-3.93","9440","9440","9010","52902","484885050","221870460650","24516073"
"004985","SungshinCement(1P)","KOSPI",,"10810","0","0.00","10870","10900","10510","2919","31337210","7952322450","735645"
"004770","SunnyElec","KOSPI",,"1610","-47","-2.84","1670","1670","1602","262614","426031737","57166975180","35507438"
"217620","Sunshine Food","KOSDAQ","Issues for administration(none market division)","3810","0","0.00","0","0","0","0","0","26803681470","7035087"
"185190","Suppro","KONEX","General Company-Division","888","38","4.47","890","890","800","12","9778","8203899000","9238625"
"236200","Suprema","KOSDAQ","Blue chip company","44800","-2400","-5.08","47550","47700","44200","35229","1604215400","312449132800","6974311"
"094840","Suprema HQ","KOSDAQ","Venture business","7760","-200","-2.51","7960","8190","7540","62299","489143710","80158472000","10329700"
"298830","Suresoft","KOSDAQ","Venture business","6700","-440","-6.16","7200","7260","6630","504774","3485234350","358171943300","53458499"
"140070","SurplusGLOBAL","KOSDAQ","Blue chip company","1900","-40","-2.06","1935","1936","1866","30737","58093105","70277200000","36988000"
"466410","Synapsoft","KOSDAQ","Venture business","10950","-430","-3.78","11500","11500","10880","13292","147990760","55155401850","5037023"
"048870","Synergy Innovation","KOSDAQ","Venture business","2020","-150","-6.91","2200","2200","2000","526320","1090786775","177976065260","88106963"
